Title,Area,Price,Bedrooms,Bathrooms,Address
Nhà siêu đẹp - giá tốt - căn hộ tòa CT8 Đại Thanh 66m2 - 2PN - Full NT - Giá chỉ 1 tỷ 1 0373 668 ***,66 m²,1.18 tỷ,2,0,"Thanh Trì, Hà Nội"
Chủ nhà thiện chí cần bán căn hộ 1PN có ban công Gateway Thảo Điền,58 m²,4.5 tỷ,1,2,"Quận 2, Hồ Chí Minh"
"Căn hộ Goldmark giá chỉ 3,6 tỷ căn 3PN diện tích 105m2 đến 143m2",140 m²,3.6 tỷ,3,1,"Bắc Từ Liêm, Hà Nội"
"Bán gấp căn 2PN 73m2, full nội thất, ban công Đông Nam, giá rẻ, thích hợp cho người mới ra riêng",73 m²,2.3 tỷ,2,2,"Long Biên, Hà Nội"
"Chủ bán CHCC Lữ Gia Plaza, Quận 11, DT 92m2, 3PN lớn, 2WC, giá 3.8 tỷ, LH: 0909 507 ***bán gấp)",92 m²,3.8 tỷ,3,2,"Quận 11, Hồ Chí Minh"
"Cần bán gấp Oriental Plaza, 685 Âu Cơ, 3 tầng TM, 89m2, 3pn 2.8tỷ, HDMB, vay 70% LH: 0932 742 ***",89 m²,2.8 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
Giá sốc 3 tỷ căn 3N - 95m2 nhận nhà ở luôn full nội thất liền tường,95 m²,3.08 tỷ,3,2,"Long Biên, Hà Nội"
Mua bán chuyển nhượng căn hộ The Matrix One - Số 1 Lê Quang Đạo Mỹ Đình,88 m²,4.65 tỷ,2,0,"Nam Từ Liêm, Hà Nội"
"Bán CH Rivera Park SG, Q10 (ngay ĐH Bách Khoa), Q10, 78m2 2PN 2WC 4.2 tỷ (HT vay Vietcombank 70%)",78 m²,4.2 tỷ,2,2,"Quận 10, Hồ Chí Minh"
"Bán 173 Xuân Thủy, 110m2, 3PN, nhà đẹp, full nội thất, hơn 4 tỷ. 0975 118 ***",110 m²,Giá thỏa thuận,3,2,"Cầu Giấy, Hà Nội"
Mua bán chuyển nhượng căn hộ The Matrix One - Số 1 Lê Quang Đạo Mỹ Đình,88 m²,4.65 tỷ,2,2,"Nam Từ Liêm, Hà Nội"
"Bán CH Rivera Park SG, Q10 (ngay ĐH Bách Khoa), Q10, 78m2 2PN 2WC 4.2 tỷ (HT vay Vietcombank 70%)",78 m²,4.2 tỷ,2,2,"Quận 10, Hồ Chí Minh"
"Bán 173 Xuân Thủy, 110m2, 3PN, nhà đẹp, full nội thất, hơn 4 tỷ. 0975 118 ***",110 m²,Giá thỏa thuận,3,2,"Cầu Giấy, Hà Nội"
Chính chủ gửi bán căn 3 ngủ diện tích 97m2 tầng đẹp view Times City tại Green Pearl 378 Minh Khai,97 m²,5 tỷ,3,2,"Hai Bà Trưng, Hà Nội"
"Bán căn hộ chung cư Đồng Tàu DT 72m2 gồm 3 ngủ giá chào 1,95tỷ, liên hệ em Minh 0886 162 ***",72 m²,1.95 tỷ,3,2,"Hoàng Mai, Hà Nội"
"Suất cấn trừ 34tr/m2 căn hộ Thủ Đức Hưng Thịnh, ngay ngã 4 Bình Thái, ưu đãi 49% khủng",69.93 m²,2.434 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
Chính chủ gửi bán căn hộ 2 ngủ 2 vs diện tích 77m2 tại Imperia Sky Garden 423 Minh Khai,77 m²,3.5 tỷ,2,2,"Hai Bà Trưng, Hà Nội"
"Bán gấp căn hộ Phú Hoàng Anh, DT 129m2, 3PN, 3WC, 2,75 tỷ tặng nội thất",129 m²,2.75 tỷ,3,3,"Nhà Bè, Hồ Chí Minh"
Bán nhà ở xã hội Bình Dương 1PN 30m2 sổ hồng riêng,30 m²,210 triệu,1,1,"Thủ Dầu Một, Bình Dương"
"Bán căn hộ 61m2 The Park, view Nam, chỉ 1,8 tỷ bao phí, 0375 713 ***",58 m²,1.8 tỷ,2,1,"Nhà Bè, Hồ Chí Minh"
Chỉnh chủ gửi bán căn 2 ngủ 1 vs 63m2 tại Imperia Sky Garden 423 Minh Khai tầng cao view thoáng,58 m²,2.95 tỷ,2,0,"Hai Bà Trưng, Hà Nội"
"Căn hộ Bcons Phạm Văn Đồng - liền kề Thủ Đức chỉ 35 triệu/m2, thanh toán 20% nhận nhà, 0969 382 ***",51 m²,1.8 tỷ,2,1,"Dĩ An, Bình Dương"
"Bán căn 156m2, 4 phòng ngủ, sửa đẹp, chung cư Quốc Hội, giá 4,4 tỷ",156 m²,4.4 tỷ,4,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ 3PN, 133m2, nội thất mới 100%, giá 8.3 tỷ, LH xem nhà 0931 452 ***",133 m²,8.3 tỷ,3,3,"Bình Thạnh, Hồ Chí Minh"
Cập nhật tiến độ căn hộ thương mại The Ori Garden tháng 4/2023 cắt lỗ sập sàn 920tr 0972 700 ***,57 m²,Giá thỏa thuận,2,3,"Liên Chiểu, Đà Nẵng"
"Chính chủ bán căn 45m2 KĐT Mipec, Kiến Hưng, Hà Đông, Hà Nội",45 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
Cắt lỗ - Bán chung cư H1 Xã Đàn - Phạm Ngọc Thạch - Đống Đa - nội thất đầy đủ. Giá sốc,45 m²,610 triệu,2,1,"Đống Đa, Hà Nội"
Căn hộ sở hữu lâu dài Bcons City,50 m²,1.674 tỷ,2,1,"Dĩ An, Bình Dương"
Hot! Căn hộ siêu rẻ tại Bcons City tháp Green Topaz,50 m²,1.7 tỷ,2,2,"Dĩ An, Bình Dương"
"Cần bán căn hộ đáng sống nhất Nha Trang, 2 phòng ngủ hướng đông nam HUD Building Nha Trang",59.2 m²,2.25 tỷ,2,2,"Nha Trang, Khánh Hòa"
"Bán căn 156m2, 4 phòng ngủ, sửa đẹp, chung cư Quốc Hội, giá 4,4 tỷ",156 m²,4.4 tỷ,4,3,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ 3PN, 133m2, nội thất mới 100%, giá 8.3 tỷ, LH xem nhà 0931 452 ***",133 m²,8.3 tỷ,3,3,"Bình Thạnh, Hồ Chí Minh"
Cập nhật tiến độ căn hộ thương mại The Ori Garden tháng 4/2023 cắt lỗ sập sàn 920tr 0972 700 ***,57 m²,Giá thỏa thuận,2,2,"Liên Chiểu, Đà Nẵng"
"Chính chủ bán căn 45m2 KĐT Mipec, Kiến Hưng, Hà Đông, Hà Nội",45 m²,Giá thỏa thuận,2,1,"Hà Đông, Hà Nội"
Cắt lỗ - Bán chung cư H1 Xã Đàn - Phạm Ngọc Thạch - Đống Đa - nội thất đầy đủ. Giá sốc,45 m²,610 triệu,2,1,"Đống Đa, Hà Nội"
Căn hộ sở hữu lâu dài Bcons City,50 m²,1.674 tỷ,2,2,"Dĩ An, Bình Dương"
Hot! Căn hộ siêu rẻ tại Bcons City tháp Green Topaz,50 m²,1.7 tỷ,2,2,"Dĩ An, Bình Dương"
"Cần bán căn hộ đáng sống nhất Nha Trang, 2 phòng ngủ hướng đông nam HUD Building Nha Trang",59.2 m²,2.25 tỷ,2,0,"Nha Trang, Khánh Hòa"
"Chung cư Moonlight 1 - Bán căn 2PN + 2WC 72,98m2, Ban công Đông Bắc, view công viên, đại lộ 58",72.98 m²,Giá thỏa thuận,2,2,"Hoài Đức, Hà Nội"
"Hot! Bán căn 64m2 CT6 giá chỉ 1,3x tỷ KDT Xa La - Hà Đông",64 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
"Cần bán căn hộ tòa NO 04 tầng 4, căn góc số 29, DT 102 m2, 3 ngủ 2 wc, giá 3.5 tỷ, LH 0984 664 ***",102 m²,3.5 tỷ,3,0,"Hoàng Mai, Hà Nội"
"Bán rất gấp căn hộ 3PN CC Hoàng Anh An Tiến, Phước Kiển, Nhà Bè. DT 121m2 giá tốt 2.65 tỷ tặng NTCC",121 m²,2.65 tỷ,3,2,"Nhà Bè, Hồ Chí Minh"
"Chính chủ cần bán gấp căn hộ 3PN tầng 3x dự án Hoàng Huy Sở Dầu, bàn giao nguyên bản CĐT",71 m²,2.25 tỷ,3,2,"Hồng Bàng, Hải Phòng"
"Bán lỗ căn hộ 3PN, 106m2 NTCC như hình view hồ, CC The Park Residence, Phước Kiển, giá 2.89 tỷ TL",106 m²,2.89 tỷ,3,2,"Nhà Bè, Hồ Chí Minh"
"Chuyển công tác hết ở Tân Phú, bán nhanh Carillon 7, căn góc 3PN, đã có sổ hồng nhà cơ bản, giá tốt",86 m²,3.65 tỷ,3,2,"Tân Phú, Hồ Chí Minh"
"Bán căn 3PN - 88m2, tòa CT7 Booyoung Mỗ Lao. Sổ đỏ lâu dài",88 m²,Giá thỏa thuận,3,2,"Hà Đông, Hà Nội"
"Chính chủ gửi bán cắt lỗ căn góc hướng Đông Nam 72,4m2 - thiết kế 3 ngủ 2wc - MHD Trung Văn",73 m²,Giá thỏa thuận,3,2,"Nam Từ Liêm, Hà Nội"
"Em Hằng 0938 960 *** chuyên Empire City Thủ Thiêm, cập nhật giỏ hàng mới nhất",99 m²,13.3 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Cần bán gấp CH Mizuki Park, DT: 86m2, 3PN 2WC, giá tốt nhất dự án chỉ 3.38 tỷ",86 m²,3.38 tỷ,3,0,"Bình Chánh, Hồ Chí Minh"
"Suất duy nhất ck 33%, căn 2PN Lavita Thuận An 70m2 giá gốc 2,6 tỷ giảm còn 1,7 tỷ",70 m²,1.7 tỷ,2,2,"Thuận An, Bình Dương"
"Bán căn 3PN - 88m2, tòa CT7 Booyoung Mỗ Lao. Sổ đỏ lâu dài",88 m²,Giá thỏa thuận,3,2,"Hà Đông, Hà Nội"
"Chính chủ gửi bán cắt lỗ căn góc hướng Đông Nam 72,4m2 - thiết kế 3 ngủ 2wc - MHD Trung Văn",73 m²,Giá thỏa thuận,3,2,"Nam Từ Liêm, Hà Nội"
"Em Hằng 0938 960 *** chuyên Empire City Thủ Thiêm, cập nhật giỏ hàng mới nhất",99 m²,13.3 tỷ,2,0,"Quận 2, Hồ Chí Minh"
"Cần bán gấp CH Mizuki Park, DT: 86m2, 3PN 2WC, giá tốt nhất dự án chỉ 3.38 tỷ",86 m²,3.38 tỷ,3,2,"Bình Chánh, Hồ Chí Minh"
"Suất duy nhất ck 33%, căn 2PN Lavita Thuận An 70m2 giá gốc 2,6 tỷ giảm còn 1,7 tỷ",70 m²,1.7 tỷ,2,2,"Thuận An, Bình Dương"
"Bán căn 3PN 118m2 Park 10 Times City, tầng 17, giá 7.45 tỷ. LH. 0962 984 ***",118 m²,7.45 tỷ,3,0,"Hai Bà Trưng, Hà Nội"
"Bán căn hộ 62m2, tầng trung, 2 pn 2WC, full NT CC Riverside Garden - 349 Vũ Tông Phan, giá 2.6 tỷ",62 m²,2.6 tỷ,2,2,"Thanh Xuân, Hà Nội"
Bán căn hộ Hoàng Anh Gia Lai 3 New Saigon diện tích 121m2 và 126m2 giá 2.8 - 3.1 tỷ LH 0901 319 ***,121 m²,2.78 tỷ,3,3,"Nhà Bè, Hồ Chí Minh"
"Cần bán nhà chung cư Hei Tower vị trí đẹp, trung tâm quận Thanh Xuân. Giá chỉ 7tỷ có thương lượng",163 m²,7 tỷ,3,0,"Thanh Xuân, Hà Nội"
"Bán chung cư N04B1, công viên Cầu Giấy, 67m2, 3.15 tỷ. 0975 118 ***",67 m²,3.15 tỷ,2,2,"Cầu Giấy, Hà Nội"
"Chủ căn hộ Mipec Rubik 360 Xuân Thủy chuyển nhượng căn hộ 2,3,4 phòng ngủ, giá tốt nhất, 0904 613 ***",109 m²,Giá thỏa thuận,3,0,"Cầu Giấy, Hà Nội"
"Bán căn hộ Phú Hoàng Anh 88m2 2PN giá 2.4 tỷ, căn 129m2, căn 3PN giá 2,9 tỷ, căn 5PN 230m2 giá 4 tỷ",129 m²,2.8 tỷ,3,2,"Nhà Bè, Hồ Chí Minh"
"Cần bán căn hộ Oriental Plaza, 685 Âu Cơ, 106m2, 3PN, 3.7 tỷ, sổ hồng, ngân hàng 70%, 0932 742 ***",106 m²,3.7 tỷ,3,3,"Tân Phú, Hồ Chí Minh"
"Kẹt tiền bán gấp CHCC Garden Gate, DT 88m2, 3PN Lớn, 2WC, giá 5.1 tỷ, LH: 0909 507 ***nhà đẹp)",88 m²,5.1 tỷ,3,2,"Phú Nhuận, Hồ Chí Minh"
Bán Căn 2Ngủ Full Đồ View Đẹp Giá Nhỉnh 1 Tỷ Bao Tên Chính Chủ Nhận Nhà Ở Ngay,46 m²,Giá thỏa thuận,2,2,"Hoàng Mai, Hà Nội"
"Bán căn 1,5 ngủ Dabaco Park View, chỉ 1,5xx tỷ, tầng cao view thoáng",55 m²,Giá thỏa thuận,2,1,"Bắc Ninh, Bắc Ninh"
"(Mới) Quỹ 15 căn hộ 2PN, 3PN chủ nhà gửi bán tại 29 MHD Trung Văn, giá từ 1.4 tỷ. 0981 458 ***",73 m²,1.5 tỷ,3,1,"Nam Từ Liêm, Hà Nội"
Bán chung cư 2 phòng ngủ Dabaco Lotus full nội thất sang chảnh view bể bơi 2 tỷ xx,68 m²,Giá thỏa thuận,2,2,"Bắc Ninh, Bắc Ninh"
Bán căn hộ 2 phòng ngủ Opal RiverSide view lanmark: 0932 011 ***,80.1 m²,3.345 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"Bán 1 số căn Vinhomes Bắc Ninh 1 - 2 - 3 phòng ngủ, đã full nội thất, giá mềm, LH 0848 392 ***",70 m²,Giá thỏa thuận,2,0,"Bắc Ninh, Bắc Ninh"
"Bán gấp CH Carillon 5 (Tân Phú): 71m2, 2PN, ngân hàng cho vay 70%, (giá: 2.7 tỷ), LH 0773 843 *** Sơn",71 m²,2.7 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Bán nhà chung cư Ocear Park 1, 67m2, 2PN, giá 2,3 tỷ",67 m²,2.3 tỷ,2,2,"Gia Lâm, Hà Nội"
"Chuyển nhượng căn 2PN 76m2 giá chỉ 4,23tỷ dự án De Capella, nhà mới 100%, bàn giao thiết bị cao cấp",76 m²,4.23 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Bán căn hộ Vũ Trọng Phụng, Thanh Xuân 2 phòng ngủ, khu vip Hapulico, 2,8 tỷ",70 m²,2.8 tỷ,2,2,"Thanh Xuân, Hà Nội"
"Bán căn 1 ngủ ngủ 49m2 Vinhomes Bắc Ninh, full nội thất tầng đẹp 1tỷ800",49 m²,Giá thỏa thuận,1,1,"Bắc Ninh, Bắc Ninh"
"Chính chủ cần bán gấp căn 2PN 70m2 giá 2,65 tỷ dọn vào ở liền. LH 0932 764 ***",70 m²,2.65 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"Bán căn hộ tầng 1 khu mới 45m2 Hoàng Huy An Đồng, An Dương, Hải Phòng, giá chỉ 1,55 tỷ",45 m²,1.55 tỷ,2,1,"An Dương, Hải Phòng"
"Cần bán căn hộ 2PN Ascentia Phú Mỹ Hưng, nhà hoàn thiện cơ bản, view biệt thự. LH 0788 253 ***",73 m²,5.2 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Siêu hot! Cần bán căn hộ The View Riviera Point, DT 91m2, 2PN, view hồ bơi. LH 0788 253 ***",91 m²,5.3 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Cần bán 111m2 CT4 KĐT Mễ Trì Hạ, full đồ nội thất, giá 3.4 tỷ lh 0975 970 ***",111 m²,3.4 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Căn hộ Phú Mỹ Hưng, mặt tiền đường Nguyễn Đức Cảnh, đối diện trường SSIS, DT 115m2, 3PN, hình thật",115 m²,6.5 tỷ,3,0,"Quận 7, Hồ Chí Minh"
"Bán số lượng lớn căn 1-2-3 ngủ chung cư Dabaco Park View, giá chỉ từ 1.4xx tỷ, 0848 392 ***Zalo)",96 m²,Giá thỏa thuận,3,2,"Bắc Ninh, Bắc Ninh"
"Cần bán 105m2, 3pn, 2wc KĐT Mỹ Đình Sudico, căn góc, nhà đẹp Lh 0975 970 ***",105 m²,Giá thỏa thuận,3,2,"Nam Từ Liêm, Hà Nội"
"Chuyển nhượng căn hộ tầng 23 chung cư Hoàng Huy, Đổng Quốc Bình, Ngô Quyền, Hải Phòng",52 m²,950 triệu,2,2,"Ngô Quyền, Hải Phòng"
"Bán căn hộ cao cấp Vũ Trọng Phụng, Thanh Xuân 136m2, các phòng đều có view thoáng, giá hơn 4tỷ(CTL)",136 m²,4.15 tỷ,3,0,"Thanh Xuân, Hà Nội"
Bán ngộp căn 2PN-2WC view sông chỉ chênh lệch 80tr. Dự án Q7 Riverside,66 m²,2.43 tỷ,2,3,"Quận 7, Hồ Chí Minh"
"Nhà đẹp cho người tâm huyết gia đình cần bán gấp căn 3 ngủ nhà đẹp full đồ, SĐCC tại Cc The Pride",102 m²,2.65 tỷ,3,2,"Hà Đông, Hà Nội"
"Chính chủ cần bán căn góc (đã có sổ đỏ) diện tích 96m2, 3 PN, view hồ đẹp nhất tầng 17 toà C6",96 m²,6.6 tỷ,3,3,"Cầu Giấy, Hà Nội"
"Tôi bán căn hộ chung cư Packexim 1, Tây Hồ, 130m2, 3PN, nội thất rất đẹp, full nội thất, 3.2 tỷ",130 m²,3.2 tỷ,3,2,"Tây Hồ, Hà Nội"
"Cần bán căn hộ 3 PN, full NT, 129m2, giá tốt Sky Center, giá 6,3 tỷ",129 m²,6.3 tỷ,3,2,"Tân Bình, Hồ Chí Minh"
"Nhà đẹp cho người tâm huyết gia đình cần bán gấp căn 3 ngủ nhà đẹp full đồ, SĐCC tại Cc The Pride",102 m²,2.65 tỷ,3,3,"Hà Đông, Hà Nội"
"Chính chủ cần bán căn góc (đã có sổ đỏ) diện tích 96m2, 3 PN, view hồ đẹp nhất tầng 17 toà C6",96 m²,6.6 tỷ,3,2,"Cầu Giấy, Hà Nội"
"Tôi bán căn hộ chung cư Packexim 1, Tây Hồ, 130m2, 3PN, nội thất rất đẹp, full nội thất, 3.2 tỷ",130 m²,3.2 tỷ,3,2,"Tây Hồ, Hà Nội"
"Cần bán căn hộ 3 PN, full NT, 129m2, giá tốt Sky Center, giá 6,3 tỷ",129 m²,6.3 tỷ,3,3,"Tân Bình, Hồ Chí Minh"
"Bán căn 1,5 ngủ chung cư Dabaco Lotus Central Bắc Ninh full nội thất 1tỷ6xx 0848 392 ***Zalo)",52 m²,Giá thỏa thuận,2,1,"Bắc Ninh, Bắc Ninh"
Bán căn hộ 03 phòng ngủ diện tích 130m2 tại Estella Heights,130 m²,13.4 tỷ,3,2,"Quận 2, Hồ Chí Minh"
"Gia đình tôi cần bán gấp căn 2PN tại chung cư HD Mon giá 2,5 tỷ liên hệ 0366 380 ***",61.5 m²,2.5 tỷ,2,2,"Nam Từ Liêm, Hà Nội"
"Bán nhanh trong tuần căn 1N + 1 diện tích 47m2 giá 1,2 tỷ tại Vinhomes Ocean Park Gia Lâm",47 m²,1.2 tỷ,1,1,"Gia Lâm, Hà Nội"
Cần bán gấp căn hộ 2N1WC diện tích 60m2 chỉ 1.5 tỷ tại Vinhomes Ocean Park Gia Lâm,60 m²,1.5 tỷ,2,1,"Gia Lâm, Hà Nội"
"Bán căn hộ 01 phòng ngủ, diện tích 50m2 tại Q2 Thảo Điền",50 m²,4.5 tỷ,1,1,"Quận 2, Hồ Chí Minh"
Chung cư khẩu Thành phố Bắc Ninh 50m2 chỉ 6xxtr 0848 392 ***Zalo),50 m²,674 triệu,1,0,"Bắc Ninh, Bắc Ninh"
"Kẹt tiền bán gấp CHCC Garden Gate, DT 102m2, 3PN Lớn, 3WC, giá 6.2 tỷ, LH: 0909 507 ***nhà đẹp)",102 m²,6.2 tỷ,3,1,"Phú Nhuận, Hồ Chí Minh"
Cần bán căn hộ 3 phòng ngủ giá tốt tại Sunwah Pearl view sông Sài Gòn,124.78 m²,16 tỷ,3,3,"Bình Thạnh, Hồ Chí Minh"
"Bán căn hộ 3 phòng ngủ, diện tích 157m2, có ban công rộng tại The Estella",157 m²,11 tỷ,3,2,"Quận 2, Hồ Chí Minh"
"Bán căn hộ 02 phòng ngủ, 95m2 tại chung cư Imperia An Phú",95 m²,5.3 tỷ,2,3,"Quận 2, Hồ Chí Minh"
"Bán căn hộ 02 phòng ngủ, diện tích 101m2 tại The Vista An Phú",101 m²,5.5 tỷ,2,2,"Quận 2, Hồ Chí Minh"
Chuyển nhượng căn hộ lô góc chung cư Hoàng Huy Đổng Quốc Bình,52 m²,Giá thỏa thuận,2,2,"Ngô Quyền, Hải Phòng"
"1PN Bcons Suối Tiên, sổ hồng ,1,05 tỷ, ĐHQG Thủ Đức, LH 0938 875 *** Ms Kha",35 m²,1.05 tỷ,1,0,"Dĩ An, Bình Dương"
"Siêu phẩm bắt đáy căn hộ 54m2 chỉ 1,1- 1.2 tỷ(full) có hỗ trợ Bank 12 tháng, CK 5%",53 m²,1.1 tỷ,2,1,"Thuận An, Bình Dương"
"Bán căn 2 ngủ chung cư Dabaco Park View, full nội thất xịn sò, ban công Đông Nam mát mẻ",66 m²,Giá thỏa thuận,2,1,"Bắc Ninh, Bắc Ninh"
"Siêu phẩm bắt đáy căn hộ 54m2 chỉ 1,1- 1.2 tỷ(full) có hỗ trợ Bank 12 tháng, CK 5%",53 m²,1.1 tỷ,2,1,"Thuận An, Bình Dương"
"Bán căn 2 ngủ chung cư Dabaco Park View, full nội thất xịn sò, ban công Đông Nam mát mẻ",66 m²,Giá thỏa thuận,2,2,"Bắc Ninh, Bắc Ninh"
"Bán căn chung cư giá rẻ thành phố Bắc Ninh, căn hộ 3 phòng ngủ, 2VS, vào tên chính chủ",75 m²,840 triệu,3,2,"Bắc Ninh, Bắc Ninh"
"Chuyên chuyển nhượng căn hộ Riviera Point Keppel Land, giá tốt, cập nhật liên tục. LH 0788 253 ***",92 m²,3.8 tỷ,2,0,"Quận 7, Hồ Chí Minh"
"Bán CH Central Plaza (91 Phạm Văn Hai), Q Tân Bình, 66m2, 2PN, 2WC. Giá: 3.2 tỷ, LH 0932 192 ***",66 m²,3.2 tỷ,2,2,"Tân Bình, Hồ Chí Minh"
"Bán căn hộ 2PN, full đã có sổ hồng, The Prince, 19 - 21 Nguyễn Văn Trỗi, Phú Nhuận",73 m²,5.2 tỷ,2,2,"Phú Nhuận, Hồ Chí Minh"
"Cần bán gấp căn hộ Sài Gòn Royal 2PN 55m2, full nội thất, giá 3.9 tỷ, liên hệ: 0909 722 ***",55 m²,3.9 tỷ,2,1,"Quận 4, Hồ Chí Minh"
Căn hộ đã có sổ hồng 76m2 2 PN SSR Phú Mỹ Hưng,76 m²,4 tỷ,2,2,"Nhà Bè, Hồ Chí Minh"
"Chính chủ bán căn 96m2 3PN Golden Park giá 5,1 tỷ",96 m²,5.1 tỷ,3,0,"Cầu Giấy, Hà Nội"
"Quỹ căn ngoại giao view hồ giá rẻ từ 33tr/m2, HTLS 0% 24T CK 15% full nội thất nhận nhà ở ngay",60 m²,1.98 tỷ,2,1,"Nam Từ Liêm, Hà Nội"
"Chính chủ cần bán nhanh căn hộ chung cư The Park Home, Cầu Giấy. Dt 81m2, 2PN + 2VS. Giá 4,6 tỷ",81 m²,4.6 tỷ,2,0,"Cầu Giấy, Hà Nội"
"Bán căn hộ MT Eastmark City, Q9, giá 37 triệu/m2, uy tín",63.4 m²,2.381 tỷ,2,2,"Quận 9, Hồ Chí Minh"
Bán căn hộ 63m2 - 2PN - 2WC - Full nội thất - Sổ sẵn công chứng ngay - Liên hệ 0977 570 ***,63 m²,2.12 tỷ,2,1,"Quận 12, Hồ Chí Minh"
"Sở hữu ngay CH TP. Thủ Dầu Một 68m2, 2PN - 2WC suất nội bộ chiết khấu cao nhất thị trường",68.54 m²,2.5 tỷ,2,2,"Thủ Dầu Một, Bình Dương"
"(ĐỘC QUYỀN) GRAND SUNLAKE CHIẾT KHẤU 25% + QUÀ TẶNG NỘI THẤT CAO CẤP, SỞ HỮU TỪ 290TRIỆU. LH NGAY",78 m²,1.7 tỷ,2,2,"Hà Đông, Hà Nội"
"Bán căn hộ 3PN view vườn hoa nội khu dự án The Link 345 Ciputra. Nhận nhà luôn, giá chỉ từ 5,2 tỷ",106 m²,5.2 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Căn hộ khu biệt thự biển An Viên - Nha Trang, suất nội bộ giá 2tỷ3 chỉ còn 1tỷ5",52 m²,1.5 tỷ,2,2,"Nha Trang, Khánh Hòa"
"Bán gấp suất ngoại giao, căn 3PN 125m2 view trọn Hồ Thành Công tại 16 BRG Láng Hạ, nhận nhà ngay",125 m²,Giá thỏa thuận,3,1,"Ba Đình, Hà Nội"
Bán căn hộ chung cư Thảo Điền Pearl 2PN giá tốt,105 m²,6.5 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Bán chung cư Oriental Plaza 685 Âu Cơ Tân Phú. DT 106m2, 3PN,tất cả vị trí căn số 1,5,6,7,8, giá rẻ",106 m²,3.5 tỷ,3,2,"Tân Phú, Hồ Chí Minh"
"(ĐỘC QUYỀN) GRAND SUNLAKE CHIẾT KHẤU 25% + QUÀ TẶNG NỘI THẤT CAO CẤP, SỞ HỮU TỪ 290TRIỆU. LH NGAY",78 m²,1.7 tỷ,2,2,"Hà Đông, Hà Nội"
"Bán căn hộ 3PN view vườn hoa nội khu dự án The Link 345 Ciputra. Nhận nhà luôn, giá chỉ từ 5,2 tỷ",106 m²,5.2 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Căn hộ khu biệt thự biển An Viên - Nha Trang, suất nội bộ giá 2tỷ3 chỉ còn 1tỷ5",52 m²,1.5 tỷ,2,1,"Nha Trang, Khánh Hòa"
"Bán gấp suất ngoại giao, căn 3PN 125m2 view trọn Hồ Thành Công tại 16 BRG Láng Hạ, nhận nhà ngay",125 m²,Giá thỏa thuận,3,2,"Ba Đình, Hà Nội"
Bán căn hộ chung cư Thảo Điền Pearl 2PN giá tốt,105 m²,6.5 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Bán chung cư Oriental Plaza 685 Âu Cơ Tân Phú. DT 106m2, 3PN,tất cả vị trí căn số 1,5,6,7,8, giá rẻ",106 m²,3.5 tỷ,3,0,"Tân Phú, Hồ Chí Minh"
"Bán CH 3PN, đã có sổ hồng, 3PN, full NT, 7,1 tỷ, 19 - 21 Nguyễn Văn Trỗi, Phú Nhuận",96 m²,7.1 tỷ,3,2,"Phú Nhuận, Hồ Chí Minh"
"Chính chủ bán căn 63.4m2, giá 39 triệu/m2 (đã bao gồm VAT)",63.4 m²,2.47 tỷ,2,1,"Quận 9, Hồ Chí Minh"
"Bán gấp CH chung cư Him Lam Chợ Lớn, Hậu Giang, Quận 6 có sổ 2PN, 2WC, giá 3.05 tỷ LH: 0909 517 ***",83 m²,3.05 tỷ,2,2,"Quận 6, Hồ Chí Minh"
"Chính chủ bán căn 98m2 2PN Chelsea Park giá 4,3 tỷ",98 m²,4.3 tỷ,2,2,"Cầu Giấy, Hà Nội"
"Tôi chính chủ bán 94m2 tầng trung đầy đủ nội thất như hình giá 3,8 tỷ bao phí LH 0921 105 ***",94 m²,3.8 tỷ,2,0,"Thanh Xuân, Hà Nội"
"Thật 100% - bán gấp căn hộ Sunrise City View, ot 38m2 - 1,7tỷ/ 2pn - 3,7tỷ/ 3pn - 4,8tỷ, 0901 098 ***",114 m²,5.5 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Chính chủ bán căn ngủ 3N 121m2 full nội thất dự án Mulberry Lane,121 m²,3.99 tỷ,3,2,"Hà Đông, Hà Nội"
"Bán nhanh căn góc 145m2, 4PN Park 6 Park Hill Times City, tầng trung, giá 9.6 tỷ. LH 0962 984 ***",145 m²,9.6 tỷ,4,2,"Hai Bà Trưng, Hà Nội"
